,Speaker,Repetition,Order,Word,variable,value,measurement,time,Nasal,Height1,Height2,R
901,Aurora,5,1.0,beat,oap_20,0.7856783448146145,oap,20,False,high,high,False
902,Aurora,5,2.0,bin,oap_20,0.7866279896763433,oap,20,True,high,high,False
903,Aurora,5,3.0,birm,oap_20,0.7946378747192095,oap,20,True,high,high,True
904,Aurora,5,4.0,bet,oap_20,0.8271115535506879,oap,20,False,mid,mid,False
905,Aurora,5,5.0,boing,oap_20,0.7505286374240714,oap,20,True,low,high,False
906,Aurora,5,6.0,Bert,oap_20,-0.47198120478306677,oap,20,False,mid,mid,True
907,Aurora,5,7.0,bat,oap_20,0.2941059772403422,oap,20,False,low,low,False
908,Aurora,5,8.0,Bart,oap_20,0.39098260064324464,oap,20,False,low,low,True
909,Aurora,5,9.0,Ben,oap_20,0.4453971441577387,oap,20,True,mid,mid,False
910,Aurora,5,10.0,bomb,oap_20,0.4542769124589529,oap,20,True,low,low,False
911,Aurora,5,11.0,born,oap_20,-0.12353380775320909,oap,20,True,mid,mid,True
912,Aurora,5,12.0,bot,oap_20,0.29852926669494395,oap,20,False,low,low,False
913,Aurora,5,13.0,bind,oap_20,0.32433990742386526,oap,20,True,low,high,False
914,Aurora,5,14.0,bean,oap_20,0.3211339192181761,oap,20,True,high,high,False
915,Aurora,5,15.0,boon,oap_20,0.3314997157810355,oap,20,True,high,high,False
916,Aurora,5,16.0,but,oap_20,0.36052865690945646,oap,20,False,mid,mid,False
917,Aurora,5,17.0,barn,oap_20,0.3937464204973059,oap,20,True,low,low,True
918,Aurora,5,18.0,bort,oap_20,-0.2083155743320437,oap,20,False,mid,mid,True
919,Aurora,5,19.0,bit,oap_20,0.3764831188367164,oap,20,False,high,high,False
920,Aurora,5,20.0,bait,oap_20,-1.6033267462025824,oap,20,False,mid,high,False
921,Aurora,5,21.0,bite,oap_20,0.19085003150529795,oap,20,False,low,high,False
922,Aurora,5,22.0,bout,oap_20,-1.6002353149306079,oap,20,False,low,high,False
923,Aurora,5,23.0,ban,oap_20,-0.1758809733330945,oap,20,True,low,low,False
924,Aurora,5,24.0,bought,oap_20,-0.02584939737378551,oap,20,False,low,low,False
925,Aurora,5,25.0,boit,oap_20,0.022932585128809867,oap,20,False,low,high,False
926,Aurora,5,26.0,bone,oap_20,-1.8136291874279697,oap,20,True,mid,high,False
927,Aurora,5,27.0,bun,oap_20,-0.16776670229922624,oap,20,True,mid,mid,False
928,Aurora,5,28.0,boat,oap_20,0.008394560802527127,oap,20,False,mid,high,False
929,Aurora,5,29.0,bane,oap_20,0.05232553894380088,oap,20,True,mid,high,False
930,Aurora,5,30.0,bound,oap_20,0.08684411257336426,oap,20,True,low,high,False
931,Aurora,5,31.0,boot,oap_20,0.11444109203035112,oap,20,False,high,high,False
932,Stacey,1,1.0,boot,oap_20,0.20630110327399817,oap,20,False,high,high,False
933,Stacey,1,2.0,birm,oap_20,0.16241703660313594,oap,20,True,high,high,True
934,Stacey,1,3.0,bait,oap_20,0.17120353202592856,oap,20,False,mid,high,False
935,Stacey,1,4.0,bite,oap_20,0.09471503192668716,oap,20,False,low,high,False
936,Stacey,1,5.0,beat,oap_20,0.3256328455174349,oap,20,False,high,high,False
937,Stacey,1,6.0,bought,oap_20,0.07699680975179961,oap,20,False,low,low,False
938,Stacey,1,7.0,Bert,oap_20,0.12615761472064746,oap,20,False,mid,mid,True
939,Stacey,1,8.0,bout,oap_20,0.06300619169567255,oap,20,False,low,high,False
940,Stacey,1,9.0,bin,oap_20,0.2453683308563322,oap,20,True,high,high,False
941,Stacey,1,10.0,bound,oap_20,0.0743342353812564,oap,20,True,low,high,False
942,Stacey,1,11.0,boon,oap_20,0.1388653560346037,oap,20,True,high,high,False
943,Stacey,1,12.0,boing,oap_20,0.02611743405287386,oap,20,True,low,high,False
944,Stacey,1,13.0,but,oap_20,0.19134227635585538,oap,20,False,mid,mid,False
945,Stacey,1,14.0,born,oap_20,0.10761641501304657,oap,20,True,mid,mid,True
946,Stacey,1,15.0,bort,oap_20,0.1576244027361582,oap,20,False,mid,mid,True
947,Stacey,1,16.0,bun,oap_20,-0.13579129289770386,oap,20,True,mid,mid,False
948,Stacey,1,17.0,boit,oap_20,-0.11787942895041317,oap,20,False,low,high,False
949,Stacey,1,18.0,Ben,oap_20,-0.10384040045118532,oap,20,True,mid,mid,False
950,Stacey,1,19.0,barn,oap_20,-0.48846137088692754,oap,20,True,low,low,True
951,Stacey,1,20.0,bet,oap_20,-0.22656087371167702,oap,20,False,mid,mid,False
952,Stacey,1,21.0,bot,oap_20,0.2964897587707619,oap,20,False,low,low,False
953,Stacey,1,22.0,Bart,oap_20,0.301548650074794,oap,20,False,low,low,True
954,Stacey,1,23.0,bat,oap_20,0.25916530714005614,oap,20,False,low,low,False
955,Stacey,1,24.0,bean,oap_20,0.3859280523994635,oap,20,True,high,high,False
956,Stacey,1,25.0,bone,oap_20,0.08571068950994103,oap,20,True,mid,high,False
957,Stacey,1,26.0,bit,oap_20,0.47064632782583843,oap,20,False,high,high,False
958,Stacey,1,27.0,ban,oap_20,0.5006123921052248,oap,20,True,low,low,False
959,Stacey,1,28.0,boat,oap_20,0.5403331606694195,oap,20,False,mid,high,False
960,Stacey,1,29.0,bomb,oap_20,0.44731249425125974,oap,20,True,low,low,False
961,Stacey,1,30.0,bind,oap_20,0.4822406289484766,oap,20,True,low,high,False
962,Stacey,1,31.0,bane,oap_20,0.5566232747728339,oap,20,True,mid,high,False
963,Anna,1,1.0,boot,oap_20,0.2188753847733436,oap,20,False,high,high,False
964,Anna,1,2.0,birm,oap_20,0.40063737993763104,oap,20,True,high,high,True
965,Anna,1,3.0,bait,oap_20,1.055361057817165,oap,20,False,mid,high,False
966,Anna,1,4.0,bite,oap_20,0.8863929650648956,oap,20,False,low,high,False
967,Anna,1,5.0,beat,oap_20,0.904511788307722,oap,20,False,high,high,False
968,Anna,1,6.0,bought,oap_20,0.49228842750759483,oap,20,False,low,low,False
969,Anna,1,7.0,Bert,oap_20,1.4479355614117382,oap,20,False,mid,mid,True
970,Anna,1,8.0,bout,oap_20,0.39825173487732557,oap,20,False,low,high,False
971,Anna,1,9.0,bin,oap_20,0.47167323306242337,oap,20,True,high,high,False
972,Anna,1,10.0,bound,oap_20,-0.018098691217001105,oap,20,True,low,high,False
973,Anna,1,11.0,boon,oap_20,0.81046502966454,oap,20,True,high,high,False
974,Anna,1,12.0,boing,oap_20,1.0241564177878526,oap,20,True,low,high,False
975,Anna,1,13.0,but,oap_20,0.7429321490333608,oap,20,False,mid,mid,False
976,Anna,1,14.0,born,oap_20,0.8273960633836701,oap,20,True,mid,mid,True
977,Anna,1,15.0,bort,oap_20,1.005322907628226,oap,20,False,mid,mid,True
978,Anna,1,16.0,bun,oap_20,0.5902609311867226,oap,20,True,mid,mid,False
979,Anna,1,17.0,boit,oap_20,0.8451827082003781,oap,20,False,low,high,False
980,Anna,1,18.0,Ben,oap_20,0.9131282953609773,oap,20,True,mid,mid,False
981,Anna,1,19.0,barn,oap_20,0.9662869095528476,oap,20,True,low,low,True
982,Anna,1,20.0,bet,oap_20,0.844991453955037,oap,20,False,mid,mid,False
983,Anna,1,21.0,bot,oap_20,1.0098828114776706,oap,20,False,low,low,False
984,Anna,1,22.0,Bart,oap_20,1.4734529041453857,oap,20,False,low,low,True
985,Anna,1,23.0,bat,oap_20,0.4587786705212786,oap,20,False,low,low,False
986,Anna,1,24.0,bean,oap_20,0.5874122495324338,oap,20,True,high,high,False
987,Anna,1,25.0,bone,oap_20,1.140932233587869,oap,20,True,mid,high,False
988,Anna,1,26.0,bit,oap_20,0.5057869508235006,oap,20,False,high,high,False
989,Anna,1,27.0,ban,oap_20,0.8774744776242599,oap,20,True,low,low,False
990,Anna,1,28.0,boat,oap_20,0.7887224417731483,oap,20,False,mid,high,False
991,Anna,1,29.0,bomb,oap_20,0.6673665900978618,oap,20,True,low,low,False
992,Anna,1,30.0,bind,oap_20,1.145653193643917,oap,20,True,low,high,False
993,Anna,1,31.0,bane,oap_20,,oap,20,True,mid,high,False
994,Anna,2,1.0,boit,oap_20,0.6218984097712801,oap,20,False,low,high,False
995,Anna,2,2.0,ban,oap_20,0.4142566954084889,oap,20,True,low,low,False
996,Anna,2,3.0,bee,oap_20,0.25665313123463673,oap,20,False,high,high,False
997,Anna,2,4.0,boot,oap_20,0.49072819550612923,oap,20,False,high,high,False
998,Anna,2,5.0,boon,oap_20,0.3220822151670656,oap,20,True,high,high,False
999,Anna,2,6.0,bin,oap_20,0.32362231514270584,oap,20,True,high,high,False
1000,Anna,2,7.0,barn,oap_20,0.7829546163741818,oap,20,True,low,low,True
1001,Anna,2,8.0,bind,oap_20,0.37132515033590285,oap,20,True,low,high,False
1002,Anna,2,9.0,bit,oap_20,0.627525310989469,oap,20,False,high,high,False
1003,Anna,2,10.0,bort,oap_20,0.5976292526388053,oap,20,False,mid,mid,True
1004,Anna,2,11.0,bot,oap_20,0.8366265972245989,oap,20,False,low,low,False
1005,Anna,2,12.0,bat,oap_20,1.0201602106615182,oap,20,False,low,low,False
1006,Anna,2,13.0,Bart,oap_20,1.1643759776615041,oap,20,False,low,low,True
1007,Anna,2,14.0,Ben,oap_20,0.2246532761852227,oap,20,True,mid,mid,False
1008,Anna,2,15.0,bet,oap_20,1.0089567382897038,oap,20,False,mid,mid,False
1009,Anna,2,16.0,boat,oap_20,0.5315861419187029,oap,20,False,mid,high,False
1010,Anna,2,17.0,Burt,oap_20,0.6655345757477538,oap,20,False,mid,mid,True
1011,Anna,2,18.0,born,oap_20,0.6206804222088457,oap,20,True,mid,mid,True
1012,Anna,2,19.0,bomb,oap_20,0.27260776170123674,oap,20,True,low,low,False
1013,Anna,2,20.0,bite,oap_20,0.909725982996491,oap,20,False,low,high,False
1014,Anna,2,21.0,bout,oap_20,1.059941093692435,oap,20,False,low,high,False
1015,Anna,2,22.0,bait,oap_20,0.7733617060683965,oap,20,False,mid,high,False
1016,Anna,2,23.0,beet,oap_20,0.48581598120474073,oap,20,False,high,high,False
1017,Anna,2,24.0,but,oap_20,0.5873921175066084,oap,20,False,mid,mid,False
1018,Anna,2,25.0,boing,oap_20,0.44650820078072,oap,20,True,low,high,False
1019,Anna,2,26.0,bot,oap_20,0.4028720348042463,oap,20,False,low,low,False
1020,Anna,2,27.0,ban,oap_20,0.5082531239871075,oap,20,True,low,low,False
1021,Anna,2,28.0,bone,oap_20,0.6283507240483088,oap,20,True,mid,high,False
1022,Anna,2,29.0,berm,oap_20,0.9217548684271453,oap,20,True,mid,mid,True
1023,Anna,2,30.0,bun,oap_20,0.26764521733528485,oap,20,True,mid,mid,False
1024,Anna,2,31.0,bound,oap_20,0.6510797812051434,oap,20,True,low,high,False
1025,Anna,3,1.0,Bart,oap_20,0.7314065642483406,oap,20,False,low,low,True
1026,Anna,3,2.0,bane,oap_20,0.5730581151189501,oap,20,True,mid,high,False
1027,Anna,3,3.0,bot,oap_20,0.9865397275331625,oap,20,False,low,low,False
1028,Anna,3,4.0,but,oap_20,1.0886191644806642,oap,20,False,mid,mid,False
1029,Anna,3,5.0,berm,oap_20,0.4186656090642433,oap,20,True,mid,mid,True
1030,Anna,3,6.0,burt,oap_20,0.7976006651621332,oap,20,False,mid,mid,True
1031,Anna,3,7.0,bite,oap_20,1.778926198006527,oap,20,False,low,high,False
1032,Anna,3,8.0,ban,oap_20,0.6098091282631498,oap,20,True,low,low,False
1033,Anna,3,9.0,bean,oap_20,0.3935710388729287,oap,20,True,high,high,False
1034,Anna,3,10.0,bet,oap_20,1.5639060961787403,oap,20,False,mid,mid,False
1035,Anna,3,11.0,boat,oap_20,0.5282542916446054,oap,20,False,mid,high,False
1036,Anna,3,12.0,bot,oap_20,0.548164865185889,oap,20,False,low,low,False
1037,Anna,3,13.0,boing,oap_20,0.5815940940689039,oap,20,True,low,high,False
1038,Anna,3,14.0,bort,oap_20,1.2857217633238782,oap,20,False,mid,mid,True
1039,Anna,3,15.0,bound,oap_20,0.409324349081275,oap,20,True,low,high,False
1040,Anna,3,16.0,bun,oap_20,0.8340899619706031,oap,20,True,mid,mid,False
1041,Anna,3,17.0,bout,oap_20,1.2106695710469257,oap,20,False,low,high,False
1042,Anna,3,18.0,bait,oap_20,1.548696350667679,oap,20,False,mid,high,False
1043,Anna,3,19.0,bind,oap_20,0.5109910794993568,oap,20,True,low,high,False
1044,Anna,3,20.0,boot,oap_20,0.49228842750759483,oap,20,False,high,high,False
1045,Anna,3,21.0,boat,oap_20,0.7266151421019044,oap,20,False,mid,high,False
1046,Anna,3,22.0,born,oap_20,1.062497860972256,oap,20,True,mid,mid,True
1047,Anna,3,23.0,barn,oap_20,1.0162344656255724,oap,20,True,low,low,True
1048,Anna,3,24.0,boon,oap_20,0.5846944260460097,oap,20,True,high,high,False
1049,Anna,3,25.0,bomb,oap_20,0.6884850851886674,oap,20,True,low,low,False
1050,Anna,3,26.0,bit,oap_20,1.169217729872504,oap,20,False,high,high,False
1051,Anna,3,27.0,boit,oap_20,1.5898562774676328,oap,20,False,low,high,False
1052,Anna,3,28.0,Ben,oap_20,0.7208070526512871,oap,20,True,mid,mid,False
1053,Anna,3,29.0,boot,oap_20,1.284141399296587,oap,20,False,high,high,False
1054,Anna,3,30.0,bat,oap_20,1.2539735585972809,oap,20,False,low,low,False
1055,Anna,3,31.0,beet,oap_20,1.005987264480463,oap,20,False,high,high,False
1056,Anna,4,1.0,bun,oap_20,0.49626450260810395,oap,20,True,mid,mid,False
1057,Anna,4,2.0,boing,oap_20,0.6461675669037549,oap,20,True,low,high,False
1058,Anna,4,3.0,boat,oap_20,0.339476285480179,oap,20,False,mid,high,False
1059,Anna,4,4.0,bat,oap_20,0.9895092013424034,oap,20,False,low,low,False
1060,Anna,4,5.0,bind,oap_20,1.1103416203462306,oap,20,True,low,high,False
1061,Anna,4,6.0,boat,oap_20,1.1020270936803558,oap,20,False,mid,high,False
1062,Anna,4,7.0,boon,oap_20,0.3475794258748875,oap,20,True,high,high,False
1063,Anna,4,8.0,Bart,oap_20,1.229331958987037,oap,20,False,low,low,True
1064,Anna,4,9.0,but,oap_20,1.2485479776373458,oap,20,False,mid,mid,False
1065,Anna,4,10.0,Ben,oap_20,0.8747063240732724,oap,20,True,mid,mid,False
1066,Anna,4,11.0,beet,oap_20,1.2046500953251422,oap,20,False,high,high,False
1067,Anna,4,12.0,barn,oap_20,1.0335178097966464,oap,20,True,low,low,True
1068,Anna,4,13.0,bout,oap_20,0.9094542006478487,oap,20,False,low,high,False
1069,Anna,4,14.0,bound,oap_20,0.9992933658935297,oap,20,True,low,high,False
1070,Anna,4,15.0,bean,oap_20,0.8525308976266355,oap,20,True,high,high,False
1071,Anna,4,16.0,bait,oap_20,1.4947827855073574,oap,20,False,mid,high,False
1072,Anna,4,17.0,boit,oap_20,1.3391722918902162,oap,20,False,low,high,False
1073,Anna,4,18.0,bane,oap_20,1.1880512400321308,oap,20,True,mid,high,False
1074,Anna,4,19.0,bite,oap_20,1.7920019487801002,oap,20,False,low,high,False
1075,Anna,4,20.0,berm,oap_20,0.7398720811079057,oap,20,True,mid,mid,True
1076,Anna,4,21.0,boot,oap_20,1.404027613086622,oap,20,False,high,high,False
1077,Anna,4,22.0,bort,oap_20,1.6778332303244679,oap,20,False,mid,mid,True
1078,Anna,4,23.0,bot,oap_20,1.3782485540172453,oap,20,False,low,low,False
1079,Anna,4,24.0,bet,oap_20,1.5685968581960497,oap,20,False,mid,mid,False
1080,Anna,4,25.0,bit,oap_20,1.6571375077759951,oap,20,False,high,high,False
1081,Anna,4,26.0,bomb,oap_20,0.5635356669035535,oap,20,True,low,low,False
1082,Anna,4,27.0,ban,oap_20,0.872350877051705,oap,20,True,low,low,False
1083,Anna,4,28.0,bone,oap_20,0.28244225631692643,oap,20,True,mid,high,False
1084,Anna,4,29.0,bot,oap_20,1.0574950525546534,oap,20,False,low,low,False
1085,Anna,4,30.0,born,oap_20,1.220926838204948,oap,20,True,mid,mid,True
1086,Anna,4,31.0,bing,oap_20,1.0016488129150973,oap,20,True,high,high,False
1087,Anna,5,1.0,beet,oap_20,0.9567342632987129,oap,20,False,high,high,False
1088,Anna,5,2.0,bin,oap_20,0.7076105097227618,oap,20,True,high,high,False
1089,Anna,5,3.0,berm,oap_20,0.6231667273982779,oap,20,True,mid,mid,True
1090,Anna,5,4.0,bet,oap_20,0.7702714401042033,oap,20,False,mid,mid,False
1091,Anna,5,5.0,boing,oap_20,0.7524243992100194,oap,20,True,low,high,False
1092,Anna,5,6.0,burt,oap_20,0.4836618544414269,oap,20,False,mid,mid,True
1093,Anna,5,7.0,bat,oap_20,0.6992859170439744,oap,20,False,low,low,False
1094,Anna,5,8.0,bart,oap_20,0.3595579812409784,oap,20,False,low,low,True
1095,Anna,5,9.0,Ben,oap_20,0.3153983825930452,oap,20,True,mid,mid,False
1096,Anna,5,10.0,bomb,oap_20,0.59302908473771,oap,20,True,low,low,False
1097,Anna,5,11.0,boing,oap_20,0.4117099941415805,oap,20,True,low,high,False
1098,Anna,5,12.0,bot,oap_20,0.8108676701810472,oap,20,False,low,low,False
1099,Anna,5,13.0,bind,oap_20,0.5791480529311224,oap,20,True,low,high,False
1100,Anna,5,14.0,bean,oap_20,0.48935921775000457,oap,20,True,high,high,False
1101,Anna,5,15.0,boon,oap_20,0.3039633919242392,oap,20,True,high,high,False
1102,Anna,5,16.0,but,oap_20,1.0120168062151589,oap,20,False,mid,mid,False
1103,Anna,5,17.0,barn,oap_20,0.30365134552394607,oap,20,True,low,low,True
1104,Anna,5,18.0,Bart,oap_20,0.8192929229889616,oap,20,False,low,low,True
1105,Anna,5,19.0,bit,oap_20,1.7590961525685447,oap,20,False,high,high,False
1106,Anna,5,20.0,bait,oap_20,0.9463461379728257,oap,20,False,mid,high,False
1107,Anna,5,21.0,bite,oap_20,0.8734984025237508,oap,20,False,low,high,False
1108,Anna,5,22.0,bout,oap_20,0.5981023552457013,oap,20,False,low,high,False
1109,Anna,5,23.0,bat,oap_20,1.0625179929980815,oap,20,False,low,low,False
1110,Anna,5,24.0,ban,oap_20,0.72971547407901,oap,20,True,low,low,False
1111,Anna,5,25.0,bout,oap_20,0.7985166723371873,oap,20,False,low,high,False
1112,Anna,5,26.0,bolt,oap_20,0.7244006192611143,oap,20,False,mid,mid,False
1113,Anna,5,27.0,boit,oap_20,1.0647828459034347,oap,20,False,low,high,False
1114,Anna,5,28.0,bone,oap_20,0.4960229182981996,oap,20,True,mid,high,False
1115,Anna,5,29.0,bun,oap_20,0.7908564365106368,oap,20,True,mid,mid,False
1116,Anna,5,30.0,boat,oap_20,0.6925618204183032,oap,20,False,mid,high,False
1117,Anna,5,31.0,bane,oap_20,0.46926745597629255,oap,20,True,mid,high,False
1118,Anna,5,,bound,oap_20,0.3597190374475812,oap,20,True,low,high,False
1119,Anna,5,,boot,oap_20,0.8788434553803846,oap,20,False,high,high,False
1120,Stacey,2,1.0,boit,oap_20,-0.20550233096283527,oap,20,False,low,high,False
1121,Stacey,2,2.0,bane,oap_20,-0.12344662990700353,oap,20,True,mid,high,False
1122,Stacey,2,3.0,bean,oap_20,0.7549608601567528,oap,20,True,high,high,False
1123,Stacey,2,4.0,boot,oap_20,1.899311119394675,oap,20,False,high,high,False
1124,Stacey,2,5.0,boon,oap_20,1.929567646332666,oap,20,True,high,high,False
1125,Stacey,2,6.0,bin,oap_20,0.027061437693339185,oap,20,True,high,high,False
1126,Stacey,2,7.0,barn,oap_20,0.2911404048081251,oap,20,True,low,low,True
1127,Stacey,2,8.0,bind,oap_20,0.15607526855693302,oap,20,True,low,high,False
1128,Stacey,2,9.0,bit,oap_20,0.3083019068873536,oap,20,False,high,high,False
1129,Stacey,2,10.0,bort,oap_20,-0.05083096525582498,oap,20,False,mid,mid,True
1130,Stacey,2,11.0,bot,oap_20,0.02449568420899754,oap,20,False,low,low,False
1131,Stacey,2,12.0,bat,oap_20,0.014523132930235692,oap,20,False,low,low,False
1132,Stacey,2,13.0,Bart,oap_20,-0.27424516016595096,oap,20,False,low,low,True
1133,Stacey,2,14.0,Ben,oap_20,-0.23551680568532238,oap,20,True,mid,mid,False
1134,Stacey,2,15.0,bet,oap_20,-0.38244250049620687,oap,20,False,mid,mid,False
1135,Stacey,2,16.0,boat,oap_20,-0.5753581162528378,oap,20,False,mid,high,False
1136,Stacey,2,17.0,Bert,oap_20,0.32616536039154354,oap,20,False,mid,mid,True
1137,Stacey,2,18.0,born,oap_20,-0.33354795296441336,oap,20,True,mid,mid,True
1138,Stacey,2,19.0,bomb,oap_20,-0.15442931349150638,oap,20,True,low,low,False
1139,Stacey,2,20.0,bite,oap_20,0.20843116277043275,oap,20,False,low,high,False
1140,Stacey,2,21.0,bout,oap_20,0.12719843924731436,oap,20,False,low,high,False
1141,Stacey,2,22.0,bait,oap_20,0.20378376023275732,oap,20,False,mid,high,False
1142,Stacey,2,23.0,beat,oap_20,1.5787371651812725,oap,20,False,high,high,False
1143,Stacey,2,24.0,but,oap_20,-0.46498230598304646,oap,20,False,mid,mid,False
1144,Stacey,2,25.0,boing,oap_20,-0.06777462034109998,oap,20,True,low,high,False
1145,Stacey,2,26.0,bought,oap_20,0.5068331340436757,oap,20,False,low,low,False
1146,Stacey,2,27.0,ban,oap_20,0.5944318308345474,oap,20,True,low,low,False
1147,Stacey,2,28.0,bone,oap_20,0.2106822483746193,oap,20,True,mid,high,False
1148,Stacey,2,29.0,birm,oap_20,0.7103506368393788,oap,20,True,high,high,True
1149,Stacey,2,30.0,bun,oap_20,0.19010781005678537,oap,20,True,mid,mid,False
1150,Stacey,2,31.0,bound,oap_20,0.11240904888002436,oap,20,True,low,high,False
1151,Stacey,3,1.0,Bart,oap_20,0.3107224290423929,oap,20,False,low,low,True
1152,Stacey,3,2.0,bane,oap_20,0.5132717229760803,oap,20,True,mid,high,False
1153,Stacey,3,3.0,bought,oap_20,0.5363877095567053,oap,20,False,low,low,False
1154,Stacey,3,4.0,but,oap_20,0.6745511141663477,oap,20,False,mid,mid,False
1155,Stacey,3,5.0,birm,oap_20,0.42267157871295985,oap,20,True,high,high,True
1156,Stacey,3,6.0,Bert,oap_20,0.416886530762416,oap,20,False,mid,mid,True
1157,Stacey,3,7.0,bite,oap_20,0.3937705441817908,oap,20,False,low,high,False
1158,Stacey,3,8.0,ban,oap_20,0.4869606471508032,oap,20,True,low,low,False
1159,Stacey,3,9.0,bean,oap_20,0.7550818862645048,oap,20,True,high,high,False
1160,Stacey,3,10.0,bet,oap_20,0.36968634873914985,oap,20,False,mid,mid,False
1161,Stacey,3,11.0,boat,oap_20,0.34649774649387355,oap,20,False,mid,high,False
1162,Stacey,3,12.0,bot,oap_20,0.49485154937623127,oap,20,False,low,low,False
1163,Stacey,3,13.0,boing,oap_20,0.5591648230356251,oap,20,True,low,high,False
1164,Stacey,3,14.0,bort,oap_20,0.7152642968141085,oap,20,False,mid,mid,True
1165,Stacey,3,15.0,bound,oap_20,0.5940203420681908,oap,20,True,low,high,False
1166,Stacey,3,16.0,bun,oap_20,0.20918152463849496,oap,20,True,mid,mid,False
1167,Stacey,3,17.0,bout,oap_20,0.586274671172065,oap,20,False,low,high,False
1168,Stacey,3,18.0,bait,oap_20,0.8342571659558397,oap,20,False,mid,high,False
1169,Stacey,3,19.0,bind,oap_20,0.33112743080937407,oap,20,True,low,high,False
1170,Stacey,3,20.0,bin,oap_20,0.5541301369531434,oap,20,True,high,high,False
1171,Stacey,3,21.0,bone,oap_20,0.5942623942836947,oap,20,True,mid,high,False
1172,Stacey,3,22.0,born,oap_20,0.6632714809238647,oap,20,True,mid,mid,True
1173,Stacey,3,23.0,bart,oap_20,0.6125373365542414,oap,20,False,low,low,True
1174,Stacey,3,24.0,boon,oap_20,0.9248088997758593,oap,20,True,high,high,False
1175,Stacey,3,25.0,bomb,oap_20,0.5711948181461703,oap,20,True,low,low,False
1176,Stacey,3,26.0,bit,oap_20,0.9308602051634575,oap,20,False,high,high,False
1177,Stacey,3,27.0,boit,oap_20,0.8549526303814255,oap,20,False,low,high,False
1178,Stacey,3,28.0,Ben,oap_20,0.744746256662487,oap,20,True,mid,mid,False
1179,Stacey,3,29.0,boot,oap_20,1.1905822323991726,oap,20,False,high,high,False
1180,Stacey,3,30.0,bat,oap_20,0.9331839064322952,oap,20,False,low,low,False
1181,Stacey,3,31.0,beat,oap_20,1.2291895607720493,oap,20,False,high,high,False
1182,Stacey,4,1.0,bun,oap_20,0.9493045839848568,oap,20,True,mid,mid,False
1183,Stacey,4,2.0,boing,oap_20,1.1496512027574584,oap,20,True,low,high,False
1184,Stacey,4,3.0,boat,oap_20,1.171072823829556,oap,20,False,mid,high,False
1185,Stacey,4,4.0,bat,oap_20,0.8492644033170833,oap,20,False,low,low,False
1186,Stacey,4,5.0,bind,oap_20,0.9256802877516734,oap,20,True,low,high,False
1187,Stacey,4,6.0,Bert,oap_20,0.8872423959296496,oap,20,False,mid,mid,True
1188,Stacey,4,7.0,boon,oap_20,1.0644004124569748,oap,20,True,high,high,False
1189,Stacey,4,8.0,Bart,oap_20,0.9025643011710481,oap,20,False,low,low,True
1190,Stacey,4,9.0,but,oap_20,0.9878150914715319,oap,20,False,mid,mid,False
1191,Stacey,4,10.0,Ben,oap_20,0.7114882822522473,oap,20,True,mid,mid,False
1192,Stacey,4,11.0,beat,oap_20,0.9678699889140082,oap,20,False,high,high,False
1193,Stacey,4,12.0,barn,oap_20,0.884071511906548,oap,20,True,low,low,True
1194,Stacey,4,13.0,bout,oap_20,0.9576311801981919,oap,20,False,low,high,False
1195,Stacey,4,14.0,bound,oap_20,1.0013458103182014,oap,20,True,low,high,False
1196,Stacey,4,15.0,bean,oap_20,1.8354577449447387,oap,20,True,high,high,False
1197,Stacey,4,16.0,bait,oap_20,0.7520320283491552,oap,20,False,mid,high,False
1198,Stacey,4,17.0,boit,oap_20,0.8407199601097946,oap,20,False,low,high,False
1199,Stacey,4,18.0,bane,oap_20,0.9532742403191212,oap,20,True,mid,high,False
1200,Stacey,4,19.0,bite,oap_20,0.7531696737620237,oap,20,False,low,high,False
1201,Stacey,4,20.0,birm,oap_20,1.004831362221458,oap,20,True,high,high,True
1202,Stacey,4,21.0,boot,oap_20,0.8825707881704237,oap,20,False,high,high,False
1203,Stacey,4,22.0,bort,oap_20,0.8891546084321306,oap,20,False,mid,mid,True
1204,Stacey,4,23.0,bought,oap_20,0.8126903135544397,oap,20,False,low,low,False
1205,Stacey,4,24.0,bet,oap_20,0.7039362531285247,oap,20,False,mid,mid,False
1206,Stacey,4,25.0,bit,oap_20,0.7457870811891539,oap,20,False,high,high,False
1207,Stacey,4,26.0,bomb,oap_20,0.7775201266417189,oap,20,True,low,low,False
1208,Stacey,4,27.0,ban,oap_20,0.8332405466507231,oap,20,True,low,low,False
1209,Stacey,4,28.0,bone,oap_20,0.7483770398950459,oap,20,True,mid,high,False
1210,Stacey,4,29.0,bot,oap_20,0.8725740316701115,oap,20,False,low,low,False
1211,Stacey,4,30.0,born,oap_20,0.7820949135147431,oap,20,True,mid,mid,True
1212,Stacey,4,31.0,bin,oap_20,0.7291338887624836,oap,20,True,high,high,False
1213,Cynthia,1,1.0,boot,oap_20,1.0037761921326134,oap,20,False,high,high,False
1214,Cynthia,1,2.0,birm,oap_20,1.0576257888944323,oap,20,True,high,high,True
1215,Cynthia,1,3.0,bait,oap_20,0.8214402573563558,oap,20,False,mid,high,False
1216,Cynthia,1,4.0,bite,oap_20,1.017746087650331,oap,20,False,low,high,False
1217,Cynthia,1,5.0,beat,oap_20,1.032075497754836,oap,20,False,high,high,False
1218,Cynthia,1,6.0,bought,oap_20,1.2209991000474356,oap,20,False,low,low,False
